type,horse,weight,CO2,mpg
Car,448,5000,255.62,34.8
Car,448,5000,442.67,20.1
Car,448,5000,254.62,34.8
Car,448,5000,430.34,20.7
Car,448,5000,264.55,33.5
Car,448,5000,458.5,19.4
Car,448,5000,267.97,33.1
Car,448,5000,447.75,19.8
Car,448,5000,263.54,33.6
Car,448,5000,263.54,33.7
Car,448,5000,451.23,19.8
Car,535,5250,574.75,15.5
Car,535,5250,316.09,28.2
Car,300,4000,200.3050615,44.5
Car,300,4000,285.31448989999996,31.2
Car,300,4000,262.63,33.8
Car,300,4000,184.22,48.5
Car,300,4750,351.06,25.3
Car,300,4750,391.34,22.8
Car,300,4750,325.08889,27.3
Car,300,4750,308.87385,28.7
Car,300,4750,211.76469,41.9
Car,300,4750,211.00118999999998,42.1
Car,300,4750,326.8325,27.1
Car,300,4750,318.39745510000006,27.9
Car,300,5000,327.44,27.2
Car,300,5000,390.36,22.8
Car,300,5000,386.75,23.0
Car,300,5000,205.12,43.5
Car,300,5000,319.35,27.9
Car,300,5000,208.07,42.8
Car,300,5000,310.71,28.6
Car,300,5000,206.88,43.1
Car,540,5000,442.29,20.2
Car,540,5000,278.67,32.0
Car,540,5000,467.79,19.1
Car,540,5000,284.22,31.4
Car,540,5250,492.9,18.1
Car,540,5250,283.56,31.4
Car,11,3375,169.44,52.5
Car,11,3375,227.82,38.8
Car,11,3375,207.88,42.3
Car,11,3375,202.6,43.9
Car,11,3375,169.81,52.2
Car,231,3750,398.92,22.3
Car,231,3750,296.88,29.9
Car,231,3750,293.84,30.1
Car,231,3750,231.2274381,38.4
Car,231,3750,192.4388341,46.4
Both,300,3875,338.64,26.3
Both,300,3875,205.28,43.5
Both,300,3875,339.97,26.2
Both,300,3875,204.35,43.7
Both,300,3875,339.77,26.2
Both,300,3875,206.19,43.3
Both,300,3875,350.88,25.4
Both,300,3875,206.09,43.3
Both,300,3750,220.94,40.3
Both,300,3750,351.44,25.4
Both,300,3750,232.4,38.4
Both,300,3750,360.86,24.6
Both,300,4000,342.58,25.9
Both,300,4000,219.52,40.3
Both,300,4000,366.54,24.2
Both,300,4000,369.89,24.0
Both,300,4000,241.97,36.7
Both,300,4000,341.97,26.1
Both,300,4000,213.08,41.8
Both,300,4000,346.44,25.8
Both,300,4000,214.62,41.4
Both,300,4000,350.08,25.5
Both,300,4000,217.81,40.9
Both,300,4000,365.49,24.4
Both,300,4000,218.79,40.7
Car,425,3875,482.93,18.3
Car,425,3875,291.06,30.3
Car,425,3875,412.8,21.4
Car,425,3875,242.65,36.3
Car,425,4500,364.59,24.2
Car,425,4500,229.09,38.6
Car,425,4500,487.96,18.1
Car,425,4500,285.75,30.8
Car,425,4250,428.26635949999996,20.8
Car,425,4250,245.2280257,36.4
Car,425,3875,236.36661800000002,37.8
Car,425,3875,371.4423368,24.0
Car,553,4750,485.57,18.2
Car,553,4750,294.7,30.0
Car,553,4750,450.2,19.7
Car,553,4750,274.86,32.2
Car,553,4750,602.28,14.7
Car,553,4750,351.27,25.2
Car,553,4750,496.39,17.9
Car,553,4750,295.43,30.0
Car,553,4750,446.79,19.8
Car,553,4750,273.25,32.4
Car,553,4750,610.51,14.5
Car,553,4750,354.67,24.9
Both,300,4250,395.82,22.4
Both,300,4250,239.22,37.1
Truck,181,4500,282.5,36.1
Truck,181,4500,282.5,36.1
Truck,181,4500,282.5,36.1
Truck,181,4500,282.5,36.1
Truck,181,4500,212.54,47.8
Truck,181,4500,212.54,47.8
Truck,181,4500,212.54,47.8
Truck,181,4500,212.54,47.8
Truck,181,4500,295.11,34.5
Truck,181,4500,295.11,34.5
Truck,181,4500,295.11,34.5
Truck,181,4500,295.11,34.5
Truck,181,4500,210.13,48.4
Truck,181,4500,210.13,48.4
Truck,181,4500,210.13,48.4
Truck,181,4500,210.13,48.4
Both,241,4250,322.65,27.4
Both,241,4250,224.65,39.3
Both,241,4250,338.22,26.2
Both,241,4250,224.8,39.2
Both,300,4500,382.59346969999996,23.2
Both,300,4500,246.42327310000002,36.1
Both,300,4500,252.7437892,35.2
Both,300,4500,375.48206519999997,23.8
Both,300,4500,381.33,23.4
Both,300,4500,230.28,38.7
Both,300,4500,380.22,23.4
Both,300,4500,242.89,36.6
Both,300,4500,241.58,36.7
Both,300,4500,390.19,22.8
Both,300,4500,250.20123080000002,35.5
Both,300,4500,379.13063989999995,23.4
Both,300,4500,372.99278510000005,23.8
Both,300,4500,241.5423528,36.5
Both,300,4500,372.08,24.0
Both,300,4500,232.18,38.4
Both,300,4500,393.76,22.6
Both,300,4500,232.87,38.1
Truck,567,5500,491.62,18.0
Truck,567,5500,330.69,26.8
Truck,567,5500,522.35,17.0
Truck,300,5000,365.02,24.4
Truck,300,5000,232.52,38.3
Truck,300,5000,386.52,23.0
Truck,300,5000,231.87,38.4
Truck,255,5250,326.34,31.2
Truck,255,5250,326.34,31.2
Truck,255,5250,326.34,31.2
Truck,255,5250,326.34,31.2
Truck,255,5250,219.79,46.2
Truck,255,5250,219.79,46.2
Truck,255,5250,219.79,46.2
Truck,255,5250,219.79,46.2
Truck,255,5250,384.72,26.4
Truck,255,5250,384.72,26.4
Truck,255,5250,384.72,26.4
Truck,255,5250,384.72,26.4
Truck,255,5250,366.43,27.8
Truck,255,5250,366.43,27.8
Truck,255,5250,366.43,27.8
Truck,255,5250,366.43,27.8
Truck,255,5250,376.89,26.9
Truck,255,5250,376.89,26.9
Truck,255,5250,376.89,26.9
Truck,255,5250,376.89,26.9
Truck,255,5250,338.36,30.1
Truck,255,5250,338.36,30.1
Truck,255,5250,338.36,30.1
Truck,255,5250,338.36,30.1
Truck,255,5250,220.38,46.2
Truck,255,5250,220.38,46.2
Truck,255,5250,220.38,46.2
Truck,255,5250,220.38,46.2
Truck,443,5500,474.6,18.8
Truck,443,5500,294.81,30.1
Truck,443,5500,501.86,17.8
Truck,300,5000,373.51,23.8
Truck,300,5000,236.2,37.8
Truck,300,5000,236.7764221,37.5
Truck,300,5000,398.7159156,22.3
Truck,300,5000,243.589217,36.5
Truck,300,5000,403.85,22.0
Truck,300,5000,253.94,35.0
Truck,300,5000,421.37,21.1
Truck,300,5000,392.45,22.6
Truck,300,5000,248.42,35.8
Truck,300,5000,420.99,21.1
Truck,443,5500,470.2,18.9
Truck,443,5500,297.51,29.6
Truck,443,5500,503.03,17.6
Car,241,3625,317.6040369,27.9
Car,241,3625,190.6767543,46.2
Car,241,3625,315.7339889,28.0
Car,241,3625,185.49322759999998,47.6
Car,241,3625,315.89,28.1
Car,241,3625,184.61,47.6
Car,335,3875,235.78,37.6
Car,335,3875,374.05,23.7
Car,335,3875,454.03,19.5
Car,335,3875,304.74,29.0
Car,211,3000,198.4124197,45.0
Car,211,3000,295.15629010000004,30.2
Car,208,3125,303.1,29.3
Car,208,3125,198.54,44.6
Car,211,3000,282.67,31.3
Car,211,3000,187.25,47.5
Car,214,3625,324.84,27.4
Car,214,3625,222.4813426,40.2
Car,214,3625,303.98,29.2
Car,214,3625,207.03,42.9
Car,208,3125,288.67,30.7
Car,208,3125,192.08,46.3
Car,122,2875,244.47,36.4
Car,122,2875,172.6,51.3
Car,122,2875,251.55,35.2
Car,122,2875,175.72,50.4
Car,122,2875,230.0,38.6
Car,122,2875,163.7,54.0
Car,122,2875,173.88,50.9
Car,122,2875,233.11,38.0
Car,134,2875,232.51,38.0
Car,134,2875,156.4,56.5
Car,134,3000,163.3399949,54.3
Car,134,3000,239.06110640000003,37.2
Car,134,3000,170.3531579,52.2
Car,134,3000,254.50710580000003,34.9
Car,134,3125,244.05999049999997,36.5
Car,134,3125,167.60454860000002,52.9
Car,134,3125,255.7502525,34.8
Car,134,3125,167.528247,52.9
Car,134,3000,236.57,37.4
Car,134,3000,156.15,56.8
Car,122,3125,194.00980790000003,45.7
Car,122,3125,272.4884017,32.6
Car,122,3125,189.787774,46.7
Car,122,3125,276.02830639999996,32.1
Car,122,3125,250.75,35.4
Car,122,3125,173.74,51.0
Car,122,3000,176.57,50.0
Car,122,3000,238.18,37.3
Car,122,3000,245.08,36.2
Car,122,3000,169.65,52.1
Car,122,3375,210.72,42.0
Car,122,3375,275.82,32.1
Car,122,3250,194.28,45.7
Car,122,3250,258.39,34.4
Car,180,3000,268.9,33.0
Car,180,3000,186.33,47.8
Car,180,3000,266.64,33.2
Car,180,3000,187.04,47.4
Car,180,3000,258.66,34.2
Car,180,3000,180.27,49.3
Car,180,3000,256.72,34.5
Car,180,3000,176.5,50.4
Car,189,3125,190.98,46.4
Car,189,3125,262.1027269,34.0
Car,189,3125,187.1839312,47.6
Car,189,3125,276.6900218,32.2
Car,189,3125,292.98,30.3
Car,189,3125,183.79,48.1
Car,189,3250,265.242842,33.6
Car,189,3250,189.603197,46.9
Car,189,3250,188.6236741,47.1
Car,189,3250,280.0962293,31.8
Car,189,3250,301.47,29.5
Car,189,3250,194.13,45.7
Car,180,3125,276.81,32.1
Car,180,3125,192.63,46.0
Car,180,3125,266.75,33.3
Car,180,3125,176.94,50.2
Car,180,3125,257.38,34.5
Car,180,3125,175.07,50.7
Car,180,3125,267.47,33.2
Car,180,3125,183.44,48.5
Car,180,3375,195.52,45.3
Car,180,3375,273.78,32.4
Car,180,3375,195.26,45.5
Car,180,3375,261.18,33.9
Car,180,3500,206.8516239,42.8
Car,180,3500,296.1090042,30.0
Car,180,3500,203.25,43.7
Car,180,3500,270.97,32.7
Car,228,3125,271.97089680000005,32.7
Car,228,3125,207.8940123,42.8
Car,228,3125,203.7413886,43.6
Car,228,3125,275.79,31.9
Car,228,3125,194.47,45.4
Car,228,3125,305.99,28.9
Car,228,3125,205.32,43.1
Car,1200,4750,885.0,10.0
Car,1200,4750,636.0,13.9
Car,1200,4750,495.0,17.9
Car,1200,4750,999.0,8.9
Car,1200,4750,903.0,9.8
Car,237,2750,325.32014,27.0
Car,237,2750,306.665,28.8
Car,237,2750,195.463375,45.7
Car,237,2750,310.4171931,28.7
Car,237,2750,274.8182762,32.3
Both,184,3750,300.71133,29.4
Both,184,3750,170.69,51.7
Both,184,3750,300.12829,29.4
Both,184,3750,168.112,52.7
Both,184,3750,289.6457,21.4
Both,184,3750,162.44299999999998,38.4
Both,184,3750,160.968,38.7
Both,184,3750,284.79152,21.8
Both,295,3875,353.81205,17.6
Both,295,3875,193.722,32.2
Both,295,3875,192.449,32.6
Both,295,3875,372.59375639999996,23.9
Both,295,3875,200.89072030000003,44.4
Both,295,4000,385.4714,22.9
Both,295,4000,217.856,40.6
Both,295,4000,381.82446,23.1
Both,295,4000,218.72099999999998,40.4
Both,295,4000,359.61655,17.3
Both,295,4000,205.24200000000002,30.4
Both,295,4000,360.84485,17.2
Both,295,4000,206.65,30.1
Car,359,4750,490.51335,18.1
Car,359,4750,271.092,32.7
Car,359,4750,273.12,32.5
Car,359,4750,485.87842,18.2
Car,292,4500,370.22317999999996,16.8
Car,292,4500,224.69099999999997,27.8
Both,283,4750,410.56653,15.1
Both,283,4750,250.166,24.8
Both,283,4750,413.62588999999997,21.4
Both,283,4750,254.34,35.0
Both,283,4750,254.483,35.0
Car,470,4500,510.55035999999996,17.3
Car,470,4500,281.842,31.4
Car,470,4500,476.38942000000003,18.6
Car,470,4500,256.438,34.6
Car,372,4500,448.19372000000004,19.8
Car,372,4500,253.891,35.0
Car,372,4500,250.826,35.4
Car,370,4500,474.54975,18.7
Car,370,4500,272.198,32.6
Car,707,4750,552.39543,16.0
Car,707,4750,451.583,19.5
Car,707,4750,319.409,27.7
Car,707,4750,551.29889,16.1
Car,707,4750,308.268,28.8
Car,707,4750,438.965,20.2
Car,292,4250,370.3176,23.9
Car,292,4250,205.615,43.1
Car,292,4250,197.456,31.7
Car,292,4250,359.58772,17.3
Car,359,4750,475.1244,18.6
Car,359,4750,258.709,34.2
Car,292,4500,233.399,38.1
Car,292,4500,386.03238999999996,23.0
Car,158,3500,276.59398,22.2
Car,158,3500,276.7576,22.2
Car,158,3500,173.885,35.4
Car,158,3500,174.537,35.2
Car,160,3500,252.42547000000002,35.1
Car,160,3500,170.97299999999998,51.9
Car,160,3500,251.5644,35.1
Car,160,3500,170.158,52.2
Car,158,3500,275.18602999999996,32.2
Car,158,3500,171.52599999999998,51.4
Car,158,3500,275.79564,32.1
Car,158,3500,172.24099999999999,51.5
Car,160,3375,244.4832,36.3
Car,160,3375,156.6,56.6
Car,160,3375,156.6,56.5
Car,160,3375,244.77624,36.1
Both,184,3625,305.42522,29.1
Both,184,3625,189.079,47.0
Both,184,3625,301.18293,29.5
Both,184,3625,188.301,47.3
Both,184,3625,311.39392999999995,28.4
Both,184,3625,200.783,44.2
Both,184,3625,313.72324,28.2
Both,184,3625,201.049,44.3
Car,184,3500,178.5453801,49.8
Car,184,3500,311.21074689999995,28.5
Car,184,3500,308.9534901,28.7
Both,184,3500,293.52977999999996,30.1
Both,184,3500,179.03900000000002,49.7
Both,184,3500,302.30642,29.3
Both,184,3500,182.34099999999998,48.8
Truck,290,5000,381.31731,16.2
Truck,290,5000,243.84900000000002,25.3
Truck,290,5000,375.10981,16.4
Truck,290,5000,238.933,25.9
Truck,290,5000,399.00969,22.3
Truck,290,5000,258.44599999999997,34.5
Truck,290,5000,395.03893,22.5
Truck,290,5000,256.199,34.8
Truck,360,5500,521.0953,17.1
Truck,360,5500,286.133,31.1
Truck,360,5500,283.127,31.5
Car,100,2750,251.08039,35.1
Car,100,2750,182.78900000000002,48.3
Both,160,3000,282.64718,31.3
Both,160,3000,193.197,45.7
Car,160,3500,192.2496321,46.3
Car,160,3500,291.3358213,30.3
Car,160,3500,269.57371,32.7
Car,160,3500,190.972,46.5
Car,160,3500,270.01731,32.7
Car,160,3500,191.085,46.3
Both,160,3500,313.90709,28.1
Both,160,3500,207.737,42.5
Truck,184,4250,339.48839,26.2
Truck,184,4250,233.278,38.2
Truck,184,4250,339.17983,26.2
Truck,184,4250,234.108,38.0
Both,184,4250,340.20712000000003,18.3
Both,184,4250,211.04,29.6
Truck,184,4250,252.86900000000003,35.2
Truck,184,4250,255.018,34.9
Truck,184,4250,362.1362386,24.5
Both,184,4250,338.70241,26.2
Both,184,4250,224.041,39.7
Both,184,4250,333.12217000000004,26.6
Both,184,4250,224.90099999999998,39.5
Both,271,4250,346.99261,25.6
Both,271,4250,229.757,38.6
Both,271,4250,346.63366,25.6
Both,271,4250,228.423,38.9
Both,271,4500,387.8945463,23.0
Both,271,4500,240.9523569,37.0
